Instance_name	Avg_power	Pin_x	Pin_y	VDD_drop	Net_name
ctmTdsLR_1_1511	2.89849e-06	14.516	6.9	0.878638	VDD
U2784	1.75658e-05	27.688	8.1	0.878139	VDD
U2785	1.1899e-05	34.015	16.5	0.878509	VDD
U2789	8.67753e-06	44.005	9.3	0.878712	VDD
U2790	1.83848e-05	43.672	9.3	0.878712	VDD
U2793	4.70811e-06	44.227	9.3	0.878736	VDD
U2794	4.34201e-05	28.058	32.1	0.87799	VDD
U2795	1.8241e-05	15.737	10.5	0.878546	VDD
ctmTdsLR_1_1679	1.8202e-05	9.743	32.1	0.878587	VDD
U2797	4.84453e-06	46.484	33.3	0.879299	VDD
U2806	2.32382e-05	41.341	45.3	0.879027	VDD
U2807	6.79676e-06	41.119	46.5	0.879266	VDD
U2808	1.85919e-05	12.481	10.5	0.878537	VDD
U2809	1.05956e-05	46.706	17.7	0.878642	VDD
ctmTdsLR_1_8222	1.03169e-05	32.239	47.7	0.879124	VDD
ctmTdsLR_1_1908	1.2588e-05	23.174	29.7	0.87786	VDD
U2814	1.95457e-05	47.779	17.7	0.878642	VDD
U2815	8.69327e-06	41.304	40.544	0.878614	VDD
U2817	1.0911e-05	46.336	47.744	0.879871	VDD
U2818	1.05705e-05	35.865	41.7	0.878397	VDD
U2820	1.97052e-05	11.297	47.7	0.8789	VDD
U2821	1.51405e-05	11.223	48.9	0.879036	VDD
U2824	1.42092e-05	8.337	21.3	0.878766	VDD
U2825	2.30306e-05	4.711	22.5015	0.878522	VDD
ctmTdsLR_2_1984	1.54874e-05	24.693	34.5	0.878473	VDD
ctmTdsLR_1_1680	1.10634e-05	10.557	32.1	0.878542	VDD
U2829	2.03653e-05	38.233	45.3	0.87898	VDD
U2830	2.04304e-05	36.124	44.1	0.878942	VDD
U2832	6.475e-06	40.601	46.5	0.879271	VDD
ctmTdsLR_1_1781	7.98427e-06	40.749	35.7	0.879014	VDD
U2836	1.01836e-05	47.705	38.1	0.879079	VDD
U2837	1.38034e-05	17.328	10.5	0.878389	VDD
U2838	6.25251e-06	15.404	11.7	0.878503	VDD
U2839	1.42733e-05	16.958	10.5	0.878417	VDD
U2840	9.36628e-06	14.886	14.1	0.878623	VDD
U2841	9.12868e-06	21.176	21.3	0.878662	VDD
U2842	1.62752e-05	1.307	15.3	0.878856	VDD
U2843	1.17432e-05	26.615	29.7	0.878253	VDD
ctmTdsLR_1_1627	1.7763e-06	18.364	5.7	0.878587	VDD
ctmTdsLR_2_8288	2.68294e-06	13.554	28.5	0.877757	VDD
ctmTdsLR_1_1856	4.24254e-06	43.746	4.5	0.879353	VDD
U2852	3.64257e-06	21.731	3.3	0.878388	VDD
U2853	5.82698e-06	20.584	3.3	0.878384	VDD
ctmTdsLR_1_8125	1.68031e-05	35.828	2.1	0.879452	VDD
U2855	7.8275e-06	31.129	46.5	0.878879	VDD
U2857	2.3938e-05	25.875	42.9	0.878685	VDD
U2858	1.63036e-05	26.689	42.9	0.878791	VDD
U2862	1.564e-05	29.316	45.3	0.878599	VDD
U2864	9.7658e-06	26.615	40.5	0.878673	VDD
U2865	8.75354e-06	40.416	2.1	0.879489	VDD
U2868	4.83968e-06	19.474	2.1	0.878736	VDD
U2870	6.52548e-06	25.69	29.7	0.878075	VDD
U2872	9.47707e-06	43.228	6.9	0.878844	VDD
U2878	1.23294e-05	22.101	24.9	0.878304	VDD
U2880	4.90384e-05	1.566	15.344	0.878856	VDD
ctmTdsLR_2_1801	2.02888e-05	39.047	40.5	0.878698	VDD
U2892	6.01272e-06	36.531	45.3	0.878877	VDD
U2897	6.11911e-06	11.26	33.3	0.878495	VDD
ctmTdsLR_1_1704	2.0203e-05	6.154	28.5	0.878466	VDD
ctmTdsLR_1_1643	4.63154e-06	29.427	5.7	0.878707	VDD
U2914	1.7124e-05	10.446	8.1	0.878524	VDD
U2917	7.74776e-06	27.577	36.9	0.878705	VDD
ctmTdsLR_3_1830	2.9888e-05	16.884	20.1	0.877889	VDD
ctmTdsLR_1_8053	2.92332e-05	13.998	26.1	0.878501	VDD
U2931	6.92787e-06	28.798	5.7	0.878728	VDD
U2932	5.98247e-06	19.992	3.3	0.878275	VDD
U2933	8.0685e-06	9.632	12.9	0.878284	VDD
U2934	9.80707e-06	32.35	3.3	0.87898	VDD
ctmTdsLR_2_1644	1.0723e-05	29.797	5.7	0.878707	VDD
ctmTdsLR_1_1681	7.09489e-06	20.103	45.3	0.878681	VDD
U2941	8.06606e-06	30.426	9.3	0.878167	VDD
optlc_8505	0	24.765	26.1	0.8785	VDD
ctmTdsLR_1_1553	1.67721e-05	8.522	30.9	0.878593	VDD
U2952	5.56717e-06	8.522	36.9	0.878726	VDD
U2956	8.53808e-06	17.402	20.1	0.877826	VDD
U2969	2.06011e-05	8.263	22.4985	0.878335	VDD
ctmTdsLR_1_1831	8.63896e-06	28.428	46.5	0.87874	VDD
U2974	7.7426e-06	13.147	44.1	0.878602	VDD
ctmTdsLR_2_1705	4.28911e-06	6.894	29.7	0.878563	VDD
ctmTdsLR_3_1706	4.94126e-06	6.746	28.5	0.878426	VDD
ctmTdsLR_2_2026	1.86729e-05	38.122	23.7	0.878474	VDD
U2982	2.70968e-05	26.874	50.1	0.879555	VDD
ctmTdsLR_2_8165	7.60629e-06	39.972	35.7	0.879005	VDD
U2986	3.67058e-06	27.577	39.3	0.878472	VDD
U2988	6.94067e-06	10.076	27.3	0.877262	VDD
U2992	6.47143e-05	15.404	3.3	0.878138	VDD
U3002	1.16923e-05	4.859	20.1	0.878553	VDD
U3007	6.11468e-06	7.19	21.3	0.878762	VDD
U3009	2.49015e-05	26.171	27.3	0.878178	VDD
ctmTdsLR_3_8166	5.26684e-06	38.936	33.3	0.878837	VDD
ctmTdsLR_1_1707	7.57723e-06	7.264	44.1	0.878944	VDD
U3028	5.47938e-06	8.152	44.1	0.87893	VDD
U3030	9.17462e-06	33.46	42.944	0.878764	VDD
U3031	1.11167e-05	32.054	46.5	0.878976	VDD
ctmTdsLR_1_1619	3.64539e-06	43.154	42.9	0.879028	VDD
ctmTdsLR_1_1682	9.39356e-06	8.226	38.1	0.878827	VDD
U3036	1.86398e-05	31.427	16.5	0.878056	VDD
U3037	1.08218e-05	34.5705	45.3	0.878853	VDD
U3038	2.97807e-05	18.734	24.9	0.878178	VDD
U3039	1.78344e-05	49.074	9.3	0.878815	VDD
U3040	9.27802e-06	36.938	46.5	0.879181	VDD
U3041	2.34783e-06	16.81	23.7	0.877549	VDD
ctmTdsLR_1_8067	2.77203e-05	46.336	46.5	0.879346	VDD
U3043	5.66607e-06	17.439	17.7	0.87842	VDD
U3044	1.35841e-05	10.927	9.3	0.878631	VDD
ctmTdsLR_3_1730	1.40767e-05	15.367	33.3	0.878582	VDD
U3046	2.54133e-05	34.017	10.5	0.878158	VDD
U3047	2.69354e-05	15.071	10.5	0.878612	VDD
ctmTdsLR_2_8068	3.11355e-06	46.04	46.5	0.879346	VDD
U3052	8.20258e-06	24.506	17.7	0.878083	VDD
ctmTdsLR_1_8017	3.11458e-05	24.728	40.5	0.878521	VDD
U3055	3.40884e-05	20.769	6.9	0.877929	VDD
U3057	3.0909e-05	16.403	20.1	0.877971	VDD
U3058	6.55161e-06	13.813	21.3	0.87854	VDD
U3059	3.44429e-05	15.219	21.3	0.878607	VDD
ctmTdsLR_1_7983	9.55249e-06	15.182	41.7	0.878849	VDD
U3061	9.86084e-06	24.099	16.5	0.877585	VDD
U3063	2.8618e-05	40.381	17.7	0.878261	VDD
ctmTdsLR_2_8018	2.66982e-06	24.58	41.7	0.878568	VDD
U3067	2.32795e-05	9.299	22.5	0.878358	VDD
U3070	1.31146e-05	30.352	38.1	0.878385	VDD
ctmTdsLR_2_8223	1.79943e-06	32.572	47.7	0.879209	VDD
U3080	1.1616e-05	29.76	47.656	0.878888	VDD
U3082	4.26628e-06	27.577	38.1	0.878488	VDD
U3083	1.03562e-05	30.167	45.3	0.878598	VDD
U3086	1.02208e-05	23.47	5.7	0.878594	VDD
U3088	5.67886e-06	28.058	33.3	0.878677	VDD
U3089	2.70702e-05	30.093	35.7	0.878589	VDD
ctmTdsLR_2_8327	9.76562e-06	35.902	4.5	0.878867	VDD
ctmTdsLR_2_1528	1.6011e-05	9.669	16.5	0.878331	VDD
U3106	1.74533e-06	1.64	10.5	0.878755	VDD
U3111	1.70236e-05	1.529	16.5	0.878531	VDD
U3112	1.57903e-05	2.75	20.1	0.878793	VDD
U3113	7.1001e-06	3.786	20.1	0.878699	VDD
U3114	6.05373e-06	28.798	45.3	0.878621	VDD
U3133	7.14382e-06	13.924	21.3	0.87854	VDD
U3134	7.70359e-06	14.294	21.3	0.87858	VDD
U3136	1.09615e-05	20.029	9.3	0.878361	VDD
U3137	1.95603e-05	14.331	10.5	0.878581	VDD
U3138	6.93059e-06	18.105	18.9	0.878172	VDD
U3139	1.20826e-05	14.701	17.7	0.878689	VDD
ctmTdsLR_1_8180	9.87026e-06	28.021	45.3	0.878656	VDD
U3141	1.22296e-05	2.935	17.7	0.878491	VDD
ctmTdsLR_2_1832	6.87856e-06	28.021	47.7	0.878861	VDD
ctmTdsLR_1_1654	8.71196e-06	7.56	8.1	0.878633	VDD
U3145	1.02201e-05	15.478	9.3	0.878588	VDD
ctmTdsLR_4_1731	6.6778e-06	15.626	34.5	0.87864	VDD
U3147	8.06828e-06	29.39	50.1	0.879623	VDD
U3148	9.12886e-06	31.573	47.7	0.879023	VDD
U3149	9.98492e-06	25.801	47.7	0.878762	VDD
ctmTdsLR_2_1628	1.22946e-05	18.845	5.7	0.878587	VDD
U3153	1.27557e-05	20.584	15.3	0.878629	VDD
U3154	1.34925e-05	21.546	14.1	0.878568	VDD
ctmTdsLR_2_1763	1.71994e-05	20.325	41.7	0.87869	VDD
U3156	2.09672e-05	37.382	6.9	0.878566	VDD
U3157	1.7486e-05	12.185	38.1	0.878567	VDD
U3159	1.6246e-05	30.167	46.5	0.878774	VDD
U3160	3.24942e-06	14.146	23.7	0.878063	VDD
U3161	6.99983e-06	12.481	23.7	0.87813	VDD
ctmTdsLR_1_8224	8.45238e-06	27.392	42.9	0.878779	VDD
U3163	2.64385e-05	25.246	27.3	0.878015	VDD
ctmTdsLR_1_1684	3.60378e-06	12.222	32.1	0.87847	VDD
ctmTdsLR_2_1685	4.00936e-06	12.592	30.9	0.878231	VDD
ctmTdsLR_2_1655	4.95752e-06	13.739	8.1	0.878503	VDD
U3167	1.12464e-05	16.292	21.3	0.87851	VDD
U3168	9.40394e-06	11.741	20.1	0.878173	VDD
U3170	8.25309e-06	19.548	22.5	0.878054	VDD
ctmTdsLR_1_8016	1.49126e-05	24.099	34.5	0.878463	VDD
U3173	1.03777e-05	27.207	40.5	0.87872	VDD
U3174	1.96917e-05	6.783	20.1	0.878463	VDD
U3175	6.42976e-06	39.898	35.7	0.879005	VDD
U3177	2.81885e-05	8.115	22.5	0.878335	VDD
ctmTdsLR_1_1629	4.80305e-06	30.574	4.5	0.878754	VDD
U3179	2.66799e-05	13.776	5.7	0.878789	VDD
U3180	9.75885e-06	2.639	9.3	0.878977	VDD
U3181	1.16862e-05	4.489	15.3	0.878776	VDD
ctmTdsLR_5_1987	3.25003e-05	23.544	34.5	0.878464	VDD
U3184	1.28814e-05	28.428	35.7	0.878654	VDD
ctmTdsLR_2_7996	1.15753e-05	19.289	17.7	0.878364	VDD
ZCTSBUF_1111_7129	9.22354e-05	15.071	39.3	0.877873	VDD
U3188	8.88765e-06	18.401	6.9	0.878121	VDD
U3190	2.57088e-05	4.452	17.7	0.878368	VDD
U3191	2.44716e-05	20.177	3.3	0.878275	VDD
ctmTdsLR_2_8009	1.95213e-05	28.724	40.5	0.878612	VDD
ctmTdsLR_1_1876	2.75852e-05	38.938	6.9	0.878696	VDD
ctmTdsLR_2_8490	7.71485e-06	49.148	22.5	0.879051	VDD
U3198	1.1137e-05	23.988	6.944	0.877581	VDD
U3199	1.11538e-05	29.538	36.9	0.878572	VDD
ctmTdsLR_1_1990	1.40854e-05	46.003	34.5	0.879294	VDD
ctmTdsLR_1_8328	8.63238e-06	16.81	15.3	0.878637	VDD
U3211	2.37064e-06	22.619	2.0985	0.878874	VDD
ctmTdsLR_1_8359	2.12299e-05	34.718	14.1	0.87878	VDD
ctmTdsLR_1_1909	2.09695e-05	23.988	32.1	0.877899	VDD
U3229	1.43897e-05	26.911	48.9	0.879121	VDD
ctmTdsLR_2_1991	1.731e-05	44.597	33.3	0.879182	VDD
ctmTdsLR_3_1992	5.91185e-06	26.726	32.1	0.878142	VDD
U3237	6.35346e-06	18.734	17.7	0.87837	VDD
ctmTdsLR_1_1877	1.14795e-05	27.799	48.9	0.879098	VDD
U3239	1.68632e-05	5.634	30.9	0.878488	VDD
U3242	5.9684e-06	38.825	33.3	0.878837	VDD
ZCTSBUF_1527_7130	8.50553e-05	31.203	18.9	0.877904	VDD
U3245	1.52681e-05	21.25	12.9	0.878254	VDD
ZCTSBUF_1336_7131	9.42304e-05	31.203	20.1	0.87777	VDD
U3252	1.15588e-05	20.105	11.7	0.87825	VDD
U3254	1.46824e-05	22.436	3.3	0.878333	VDD
U3255	6.52724e-06	22.212	2.1	0.878865	VDD
ctmTdsLR_1_8329	1.81563e-05	33.164	3.3	0.878997	VDD
U3259	6.70741e-06	27.688	22.5	0.878164	VDD
U3260	4.88785e-06	38.677	30.9	0.878249	VDD
ctmTdsLR_3_2027	4.27038e-06	38.714	22.5	0.878584	VDD
ctmTdsLR_3_1686	6.44806e-06	12.592	32.1	0.878464	VDD
ctmTdsLR_2_8126	3.60302e-06	34.718	2.1	0.879488	VDD
ctmTdsLR_1_1708	5.34775e-06	8.818	42.9	0.879146	VDD
U3265	1.24414e-05	13.665	12.9	0.878293	VDD
U3266	1.24555e-05	28.206	30.9	0.878061	VDD
ctmTdsLR_2_8360	3.85825e-06	35.31	14.1	0.878775	VDD
ctmTdsLR_1_1833	3.18678e-05	41.748	8.1	0.878634	VDD
U3278	7.01753e-06	23.174	20.1	0.877695	VDD
ZCTSBUF_892_7132	0.000105849	44.3375	18.9	0.878405	VDD
U3283	8.0237e-06	39.935	15.3	0.878737	VDD
U3284	5.67506e-06	39.75	15.3	0.878737	VDD
U3285	7.22075e-06	46.1145	15.3	0.878961	VDD
U3286	1.48694e-05	26.837	39.3	0.878538	VDD
U3287	7.86321e-06	30.611	15.3	0.878504	VDD
U3288	6.16451e-06	35.791	14.1	0.87878	VDD
U3289	3.89381e-06	32.757	15.3	0.878707	VDD
U3290	6.34827e-06	34.903	15.3	0.878624	VDD
U3291	6.88502e-06	34.237	15.3	0.878657	VDD
U3292	7.77337e-06	30.278	14.1	0.878668	VDD
ctmTdsLR_3_8491	8.25182e-06	48.741	23.7	0.878927	VDD
U3296	6.98709e-06	27.466	10.5	0.878056	VDD
U3298	1.34189e-05	28.613	10.5	0.877887	VDD
U3299	9.69866e-06	39.269	11.7	0.878772	VDD
U3300	7.65703e-06	40.675	12.9	0.878735	VDD
U3301	7.09964e-06	43.931	15.3	0.878879	VDD
U3302	7.872e-06	45.263	16.5	0.879154	VDD
U3303	7.35629e-06	44.301	15.3	0.878923	VDD
U3304	8.68292e-06	46.225	16.5	0.879119	VDD
U3305	5.06556e-06	42.747	14.1	0.878851	VDD
U3307	9.39171e-06	36.2725	30.9	0.87806	VDD
U3308	4.21135e-06	35.569	30.9	0.878098	VDD
U3311	1.22001e-05	42.192	35.7	0.879054	VDD
ctmTdsLR_2_8330	1.39476e-05	33.682	4.5	0.878855	VDD
ctmTdsLR_1_1834	2.9871e-06	37.53	2.1	0.879444	VDD
U3315	1.39464e-05	42.451	35.7	0.879054	VDD
ZCTSBUF_1059_7133	7.45667e-05	43.117	18.9	0.878236	VDD
U3322	4.2433e-06	32.942	8.1	0.878351	VDD
ctmTdsLR_2_1835	1.50653e-05	37.9745	2.1	0.879447	VDD
U3325	8.46239e-06	22.656	15.3	0.878406	VDD
ctmTdsLR_1_1836	4.99784e-06	22.989	5.7015	0.878594	VDD
U3327	7.93907e-06	45.0785	14.1	0.879025	VDD
U3331	7.10484e-06	22.804	11.7	0.878127	VDD
ctmTdsLR_1_8151	1.19372e-05	9.447	44.1	0.87883	VDD
U3333	1.01496e-05	40.601	15.3	0.878697	VDD
U3334	2.22733e-05	23.544	12.9	0.877956	VDD
U3335	3.07116e-06	29.131	28.5	0.877887	VDD
U3336	1.18405e-05	35.051	28.5	0.878319	VDD
ctmTdsLR_1_8492	1.83698e-05	47.594	22.5	0.878953	VDD
U3338	1.36156e-05	23.431	11.7	0.878071	VDD
U3341	3.03899e-05	39.121	4.5	0.879139	VDD
U3346	9.05362e-06	25.135	4.5	0.878532	VDD
U3347	1.87756e-05	35.347	26.1	0.878561	VDD
U3348	1.6518e-05	34.681	27.3	0.878458	VDD
U3349	1.33436e-05	8.448	9.3	0.878834	VDD
U3350	4.09551e-05	22.286	15.3	0.878445	VDD
U3354	1.3335e-05	34.311	27.3	0.878476	VDD
U3355	1.52222e-05	33.719	28.5	0.878336	VDD
U3357	8.99686e-06	25.431	23.7	0.877621	VDD
ctmTdsLR_2_8493	3.94672e-06	47.076	22.5	0.878942	VDD
U3359	8.78823e-06	22.36	21.3	0.878485	VDD
ctmTdsLR_1_1911	2.48776e-05	26.21	32.1	0.878045	VDD
U3363	7.25085e-06	21.768	2.1	0.878874	VDD
ctmTdsLR_1_1688	7.61913e-06	7.893	39.3	0.878476	VDD
U3366	4.82915e-06	46.336	42.9	0.879188	VDD
U3367	4.43516e-06	41.933	27.3	0.878455	VDD
U3368	6.79707e-06	42.821	27.3	0.878583	VDD
U3371	1.44841e-05	48.519	42.9	0.879278	VDD
U3373	5.34167e-06	14.035	20.1	0.878208	VDD
U3375	1.04018e-05	22.767	28.5	0.877793	VDD
U3376	9.24035e-06	19.326	28.5	0.877634	VDD
ctmTdsLR_1_7968	7.97432e-05	14.035	28.5	0.87772	VDD
U3386	5.60467e-06	14.812	16.456	0.878479	VDD
U3387	7.19647e-06	32.609	22.5	0.87816	VDD
U3388	4.97942e-06	3.268	4.5	0.879185	VDD
U3389	1.13764e-05	26.911	11.7	0.878257	VDD
ctmTdsLR_4_2028	7.12096e-06	38.344	20.1	0.878501	VDD
U3396	1.70944e-05	22.027	17.7	0.878298	VDD
ctmTdsLR_3_8494	7.65896e-06	46.595	22.5	0.878941	VDD
optlc_8507	0	44.375	29.7	0.878909	VDD
U3403	1.64784e-05	41.787	40.5	0.878613	VDD
U3404	3.20264e-06	36.346	14.1	0.878798	VDD
optlc_8510	0	17.587	27.3	0.877555	VDD
U3406	6.02393e-06	35.1615	12.9	0.878372	VDD
U3407	3.51784e-06	37.567	38.1	0.878599	VDD
U3408	1.20937e-05	40.969	24.9	0.878362	VDD
U3411	5.87448e-06	34.57	44.1	0.878959	VDD
U3412	1.40323e-05	29.797	42.9	0.878688	VDD
U3416	1.17269e-05	4.787	34.5	0.878779	VDD
U3419	1.10358e-05	19.067	16.5	0.878268	VDD
U3421	9.92253e-06	24.765	33.3	0.878508	VDD
U3423	6.63216e-06	34.829	40.5	0.878602	VDD
U3425	7.48178e-06	13.48	17.7	0.878654	VDD
U3426	1.15883e-05	8.485	16.5	0.878397	VDD
ctmTdsLR_4_1993	1.72472e-05	26.284	30.9	0.878035	VDD
U3433	2.86276e-05	10.224	12.9	0.878197	VDD
ctmTdsLR_1_1994	1.13103e-05	34.94	6.9	0.878497	VDD
U3435	5.7886e-06	41.8965	12.9	0.878745	VDD
ctmTdsLR_1_8361	1.61921e-05	31.499	29.7	0.878268	VDD
ctmTdsLR_5_1732	1.07615e-05	16.847	35.7	0.878428	VDD
U3438	1.58235e-05	36.198	15.3	0.878613	VDD
U3439	1.36825e-05	33.978	17.7	0.878253	VDD
ctmTdsLR_2_7969	5.2874e-06	15.293	28.5	0.87765	VDD
U3442	2.88677e-05	41.97	38.1	0.878579	VDD
U3443	6.9965e-06	43.191	39.3	0.87904	VDD
U3444	7.45621e-06	46.373	45.3	0.879233	VDD
U3445	1.16059e-05	35.863	38.1	0.878497	VDD
U3447	1.92517e-05	11.852	3.3	0.878347	VDD
ctmTdsLR_1_8289	2.80888e-05	14.294	27.3	0.877372	VDD
U3454	6.81984e-06	35.199	38.1	0.878476	VDD
U3456	1.17508e-05	40.638	38.1	0.878594	VDD
U3457	1.56738e-05	40.86	40.5	0.878617	VDD
U3459	2.97865e-05	37.123	3.3	0.878967	VDD
U3460	9.90079e-06	46.632	17.7	0.878642	VDD
U3461	9.00407e-06	19.474	4.5	0.878425	VDD
U3464	5.04904e-06	40.564	6.9	0.878735	VDD
ctmTdsLR_1_7970	1.42061e-05	15.404	24.9	0.878575	VDD
U3467	1.34247e-05	27.355	45.3	0.878738	VDD
ctmTdsLR_1_8249	1.49231e-05	44.745	8.1	0.87898	VDD
ctmTdsLR_1_1802	3.62659e-06	28.206	42.9	0.878748	VDD
ctmTdsLR_2_1995	1.0988e-05	33.904	6.9	0.878517	VDD
U3486	1.09295e-05	5.821	3.3	0.878999	VDD
U3487	1.26738e-05	27.54	9.3	0.878232	VDD
U3488	7.69569e-06	3.527	8.1	0.878739	VDD
U3495	6.14629e-06	45.855	16.5	0.879132	VDD
U3496	1.08931e-05	47.224	40.5	0.878957	VDD
U3497	8.99166e-06	47.927	40.5	0.878992	VDD
U3498	1.31901e-05	37.16	29.7	0.878434	VDD
U3507	3.9186e-05	14.59	18.9	0.878319	VDD
U3508	7.55183e-06	37.345	46.5	0.879203	VDD
ctmTdsLR_1_1912	2.55174e-05	24.952	32.1	0.877934	VDD
U3511	1.67529e-05	43.191	9.3	0.878682	VDD
U3513	1.06508e-05	19.03	21.3	0.878527	VDD
U3516	5.58679e-06	4.082	14.1	0.878561	VDD
U3517	9.67076e-06	2.565	9.3	0.878977	VDD
ctmTdsLR_1_1647	1.2852e-05	9.003	4.5	0.878828	VDD
U3519	3.97805e-06	14.294	8.1	0.878533	VDD
U3521	5.41427e-06	13.184	12.9	0.878247	VDD
U3522	5.29682e-06	10.668	9.3	0.878654	VDD
U3523	8.44843e-06	29.168	46.5	0.878745	VDD
U3526	1.83155e-05	27.577	39.3	0.878472	VDD
ctmTdsLR_2_8250	2.37186e-06	45.263	8.1	0.879014	VDD
ctmTdsLR_1_1709	3.47487e-06	39.75	3.3	0.879143	VDD
U3536	1.62563e-05	30.093	41.7	0.878388	VDD
U3537	1.60414e-05	13.739	30.9	0.878181	VDD
ctmTdsLR_1_1554	1.24688e-05	9.78	26.1	0.878706	VDD
U3553	2.29952e-05	18.438	5.7	0.878587	VDD
U3554	5.75574e-06	37.863	30.9	0.878102	VDD
ctmTdsLR_6_1733	3.97445e-05	18.586	35.7	0.878429	VDD
ctmTdsLR_1_2029	6.79736e-06	23.914	16.5	0.877585	VDD
ctmTdsLR_2_2030	1.47269e-05	26.062	16.5	0.877425	VDD
U3558	2.54108e-05	19.733	12.9	0.878198	VDD
ctmTdsLR_1_8495	1.91257e-05	49.74	22.5	0.879109	VDD
U3560	8.35499e-06	24.913	22.5	0.878002	VDD
ctmTdsLR_2_1516	1.02072e-05	9.299	21.3	0.878759	VDD
U3563	6.56422e-06	36.383	46.5	0.879149	VDD
U3564	2.79476e-05	25.986	28.5	0.877867	VDD
U3568	9.53938e-06	11.334	22.5	0.878218	VDD
ctmTdsLR_1_8069	2.34373e-05	3.157	12.9	0.878528	VDD
ctmTdsLR_1_1605	5.44774e-06	5.525	8.1	0.878616	VDD
ctmTdsLR_1_1583	3.84327e-06	43.82	45.3	0.879137	VDD
ctmTdsLR_2_1584	1.20231e-05	44.264	45.3	0.879176	VDD
U3574	1.33604e-05	27.207	34.5	0.878558	VDD
U3575	1.33043e-05	4.822	21.3	0.878867	VDD
U3577	1.16944e-05	14.997	20.1	0.878237	VDD
U3578	1.85779e-05	21.544	33.3	0.878514	VDD
U3579	1.6201e-05	20.656	33.3	0.878542	VDD
U3580	3.02885e-06	30.056	50.056	0.879643	VDD
ctmTdsLR_1_1734	6.00864e-05	7.523	28.5	0.878406	VDD
U3587	1.04877e-05	18.327	44.1	0.878619	VDD
ctmTdsLR_1_2031	8.16872e-06	39.454	15.3	0.878775	VDD
ctmTdsLR_2_8496	5.79662e-06	49.37	22.5	0.879051	VDD
U3594	4.95072e-06	28.872	50.1	0.879607	VDD
ctmTdsLR_2_1710	1.27862e-05	39.454	3.3	0.879143	VDD
ctmTdsLR_1_1764	1.1084e-05	19.474	38.1	0.878354	VDD
ctmTdsLR_1_8127	3.87775e-06	16.773	6.9	0.878319	VDD
ctmTdsLR_1_1735	8.17946e-06	15.034	44.1	0.878713	VDD
U3600	1.59776e-05	10.298	20.1	0.878306	VDD
ctmTdsLR_2_1765	1.14194e-05	20.399	38.1	0.87838	VDD
U3608	3.51666e-05	26.874	48.9	0.879121	VDD
U3615	1.07842e-05	10.816	23.7	0.878287	VDD
U3617	6.71159e-06	3.194	16.5	0.878526	VDD
U3619	5.25827e-06	35.902	39.3	0.878496	VDD
ctmTdsLR_1_8026	1.76698e-05	31.795	24.9	0.87812	VDD
ctmTdsLR_2_8054	6.38462e-06	15.7	26.1	0.878593	VDD
U3633	2.18773e-05	23.766	39.256	0.878337	VDD
U3634	6.77962e-05	34.792	12.9	0.878357	VDD
U3638	1.21797e-05	38.899	3.3	0.879141	VDD
U3642	1.54715e-05	28.243	45.3	0.878635	VDD
ctmTdsLR_2_2032	1.25554e-05	36.679	20.1	0.878351	VDD
U3646	1.28786e-05	25.468	33.256	0.878564	VDD
ctmTdsLR_2_8290	3.67437e-06	14.812	27.3	0.877572	VDD
U3653	1.39616e-05	30.13	15.3	0.878453	VDD
U3654	1.15696e-05	29.205	42.9	0.878697	VDD
ctmTdsLR_2_8362	8.82534e-06	32.831	29.7	0.878443	VDD
U3657	7.15682e-06	27.799	50.1	0.879579	VDD
U3658	1.54523e-05	29.871	46.5	0.878753	VDD
U3663	6.39078e-06	6.7465	12.9	0.878216	VDD
U3664	1.02794e-05	26.763	35.7	0.87874	VDD
U3666	1.2764e-05	26.245	36.9	0.878695	VDD
U3667	1.63024e-05	24.58	39.3	0.878347	VDD
ctmTdsLR_1_1736	7.97288e-06	15.922	45.3	0.878838	VDD
U3670	1.23292e-05	21.25	36.9	0.878649	VDD
U3671	1.90796e-05	16.033	23.7	0.877691	VDD
ctmTdsLR_1_1712	4.70331e-06	8.596	39.3	0.878446	VDD
U3674	8.81575e-06	10.039	33.2985	0.878576	VDD
ctmTdsLR_1_1913	2.7782e-05	24.508	32.1	0.87791	VDD
ctmTdsLR_1_8363	2.60937e-05	31.314	4.5	0.878776	VDD
U3677	8.73872e-06	13.11	30.9	0.878204	VDD
ctmTdsLR_1_1766	9.4578e-06	18.586	16.5	0.878278	VDD
U3682	9.66944e-06	27.318	38.1	0.878488	VDD
U3685	4.3369e-06	26.578	41.7	0.878645	VDD
U3694	9.83796e-06	13.665	44.1	0.878625	VDD
ctmTdsLR_1_1859	3.0025e-06	27.984	5.7	0.878778	VDD
U3702	1.3623e-05	14.035	44.1	0.878625	VDD
ctmTdsLR_1_1997	5.23657e-06	47.705	12.9	0.878964	VDD
ctmTdsLR_1_1579	1.10033e-05	17.143	22.5	0.877964	VDD
ctmTdsLR_1_1648	1.17766e-05	31.055	3.3	0.878917	VDD
U3709	2.49428e-05	10.002	21.3	0.878614	VDD
ctmTdsLR_1_8192	1.6879e-05	19.844	4.5	0.878465	VDD
ctmTdsLR_1_1714	8.77806e-06	14.442	15.3	0.878753	VDD
U3720	4.66138e-06	30.574	46.5	0.878828	VDD
ctmTdsLR_2_1580	5.13615e-05	16.847	21.3	0.878455	VDD
ctmTdsLR_2_1837	2.22046e-05	21.953	5.7	0.878616	VDD
ctmTdsLR_2_1860	4.24347e-06	27.947	6.9	0.878268	VDD
